latiude,longitude
35.751808,139.682793
35.751785,139.682762
35.751793,139.682732
35.751839,139.682777
35.751778,139.682431
35.75177,139.682755
35.751724,139.682709
35.751915,139.682983
35.751686,139.682869
35.751762,139.682755
35.751717,139.682794
35.751753,139.682661
35.751889,139.682617
35.751822,139.682822
35.751836,139.682525
35.751722,139.682886
35.751956,139.682531
35.751703,139.682644
35.751886,139.682742
35.751828,139.682956
35.751867,139.682594
35.7519,139.682899
35.751769,139.682739
35.751762,139.682716
35.75164,139.682762
35.751549,139.682755
35.751994,139.682839
35.751785,139.682655
35.751785,139.682655
35.751706,139.682833
35.751786,139.683044
35.751816,139.682709
35.751762,139.682747
35.751856,139.682906
35.75174,139.682724
35.751755,139.68264
35.751786,139.682897
35.751789,139.682717
35.75174,139.682671
35.751825,139.682906
35.751725,139.682692
35.751846,139.682777
35.751732,139.682724
35.751731,139.682853
35.751724,139.682762
35.751875,139.682761
35.751797,139.682781
35.751719,139.682667
35.751758,139.683
35.751808,139.682846
35.751753,139.682678
35.751816,139.682716
35.751762,139.682747
35.751755,139.682655
35.751778,139.682892
35.751847,139.682922
35.751942,139.682689
35.751785,139.682747
35.751858,139.6828
35.75175,139.682983
35.751831,139.6827
35.751854,139.682755
35.75177,139.682671
35.751831,139.682709
35.751785,139.682648
35.751801,139.68264
35.431915,139.402176
34.969749,138.291115
35.034309,137.223312
35.041145,137.046997
34.977829,135.949692
34.976265,135.945091
35.322441,136.542755
35.033379,137.135033
34.843521,137.749504
34.827072,137.906273
35.314003,138.961937
35.432999,139.399994
35.641747,138.532956
35.851616,139.365166
37.05732,140.100388
37.0411,140.014
36.747963,140.149773
36.095802,139.757736
35.633041,139.063843
35.704086,139.748619
35.633049,139.063644
35.628357,139.047531
35.704056,139.748619
35.704056,139.748726
35.704109,139.748642
35.431854,139.402199
35.704117,139.748596
35.168594,139.81971
35.168556,139.81915
35.142883,139.844368
35.283264,139.925949
35.704025,139.748665
35.142807,139.84433
34.929794,139.950966
35.037888,139.837486
35.037888,139.837486
35.168526,139.819122
35.704079,139.748665
35.787681,139.587869
35.788092,139.588011
35.787651,139.587891
35.787303,139.587758
35.660194,140.030075
35.395544,140.088856
35.660088,140.027496
35.704056,139.748688
35.367645,138.91835
35.356552,139.016754
35.432976,139.399963
35.704056,139.74855
35.704056,139.748665
35.703987,139.748619
35.368186,138.919197
35.704033,139.748703
35.552397,139.717725
35.673569,139.758865
35.673615,139.758835
35.673645,139.758835
35.673607,139.758858
35.673569,139.758881
35.673584,139.758911
35.704033,139.748634
35.67366,139.758766
35.673653,139.758751
35.673592,139.758827
35.673599,139.758827
35.67366,139.758797
35.673637,139.758812
35.269781,136.848553
35.269798,136.848511
35.673622,139.758759
35.673553,139.758766
35.673622,139.758789
35.673668,139.758789
35.673691,139.758759
35.673637,139.758881
35.682022,139.633049
35.682037,139.633087
35.681992,139.633171
35.682056,139.633186
35.682017,139.633158
35.681984,139.633102
35.682007,139.633102
35.682053,139.633179
35.682042,139.633233
35.682011,139.633103
35.682036,139.63315
35.681961,139.633141
35.682003,139.633169
35.68203,139.632996
35.682007,139.633148
35.682072,139.633158
35.681992,139.633133
35.682072,139.633192
35.682014,139.633172
35.682053,139.63311
35.681972,139.633189
35.682042,139.633222
35.682037,139.633095
35.681984,139.633102
35.681997,139.633172
35.681989,139.633144
35.682047,139.633217
35.68203,139.633133
35.682068,139.633133
35.682022,139.633095
35.682007,139.63311
35.681992,139.633072
35.68203,139.633148
35.682025,139.633142
35.682022,139.633125
35.682044,139.633189
35.633141,139.06366
35.681984,139.633133
35.681972,139.633175
35.681992,139.633197
35.682031,139.633156
35.682022,139.633133
35.681992,139.633125
35.682075,139.633214
35.682,139.633175
35.681999,139.633118
35.682047,139.633186
35.68195,139.633117
35.682014,139.633163
35.682058,139.633181
35.682,139.63315
35.681942,139.633139
35.682047,139.633175
35.682092,139.633181
35.681994,139.633181
35.682186,139.63315
35.682007,139.633049
35.681989,139.633128
35.682114,139.633148
35.681999,139.633133
35.682064,139.633156
35.681986,139.633153
35.682091,139.633125
35.682058,139.633183
35.681947,139.633136
35.682033,139.633194
35.682042,139.633194
35.682003,139.633183
35.681989,139.633214
35.682014,139.633163
35.681992,139.633171
35.681997,139.633156
35.682011,139.633153
35.682014,139.633217
35.682007,139.633156
35.682007,139.633133
35.681964,139.633119
35.682061,139.633164
35.682008,139.633183
35.682069,139.633206
35.682008,139.633175
35.681999,139.633156
35.682019,139.633103
35.681992,139.633179
35.682022,139.633158
35.682114,139.633141
35.681853,139.633214
35.682022,139.63311
35.682007,139.633118
35.682,139.633175
35.682037,139.633102
35.682006,139.633181
35.681969,139.633094
35.682022,139.633133
35.681967,139.633178
35.682014,139.633128
35.682042,139.633231
35.682033,139.633161
35.682069,139.633122
35.682025,139.633181
35.681976,139.633148
35.682258,139.633222
35.68203,139.633102
35.68203,139.633095
35.682014,139.633172
35.682069,139.633192
35.682053,139.633087
35.681976,139.633072
35.682,139.633172
35.682068,139.633125
35.681976,139.633133
35.064255,136.914429
35.064255,136.914482
35.064255,136.914482
35.064262,136.914459
35.064262,136.914459
35.064224,136.914497
35.064339,136.914253
35.064278,136.91449
35.064217,136.914482
35.064301,136.914467
35.064301,136.914467
35.064301,136.914398
35.06427,136.914467
35.064224,136.914482
35.064217,136.91449
35.064255,136.914452
35.064201,136.91449
35.064262,136.914467
35.013344,136.907089
35.064224,136.914459
35.064255,136.914497
35.064186,136.914494
35.064262,136.914474
35.01339,136.907089
35.01339,136.907089
35.013397,136.907112
35.064262,136.914398
35.013412,136.907135
35.013412,136.907143
35.01342,136.90712
35.064293,136.914536
35.013351,136.907143
35.013351,136.907143
35.018723,136.590485
35.013367,136.907112
35.06427,136.91452
35.013367,136.907135
35.064247,136.914482
35.064224,136.914543
35.064285,136.91449
35.013382,136.90712
35.064224,136.914452
34.883728,136.826881
35.064255,136.914429
35.06424,136.914429
35.013397,136.90712
35.01342,136.907104
35.064314,136.914392
35.064144,136.914181
35.064325,136.914328
35.01339,136.907127
35.064217,136.914386
35.064262,136.914459
35.013382,136.907104
35.064217,136.914429
35.064224,136.914474
35.013329,136.907112
35.064293,136.914383
35.013374,136.907089
35.064255,136.91452
35.064255,136.91452
35.064224,136.914528
35.013344,136.907059
35.064224,136.914459
35.013336,136.907089
35.064293,136.914375
35.064278,136.914383
35.064224,136.914505
35.064308,136.914383
35.064308,136.914464
35.06427,136.914459
35.01339,136.907127
35.064285,136.914398
35.730858,140.171387
35.726056,140.150989
35.730827,140.171494
35.730827,140.171494
35.659706,140.127396
35.770874,139.999588
35.770874,139.999588
35.770874,139.999588
35.511192,139.473763
35.68174,140.13694
35.668968,140.146034
35.730865,140.171448
35.730858,140.171463
35.730858,140.171463
35.730858,140.171463
35.730827,140.171516
35.659661,140.127386
35.770844,139.999565
35.770844,139.999565
35.730835,140.171455
35.730835,140.171455
35.659747,140.12735
35.659703,140.127339
35.73085,140.171417
35.73085,140.171417
35.730782,140.171555
35.730858,140.171455
35.730822,140.171433
35.730843,140.17144
35.659721,140.127365
42.675903,141.670194
42.675972,141.670036
42.675781,141.670219
42.675835,141.670044
42.675892,141.670153
42.675892,141.670153
42.675865,141.670082
42.675896,141.670044
42.675928,141.670178
42.675827,141.670006
42.675949,141.670105
42.675842,141.670169
42.675842,141.670169
42.675873,141.670113
42.676003,141.670212
42.675806,141.670197
42.675933,141.670222
42.675875,141.670178
42.675881,141.670158
42.675839,141.670211
42.675883,141.670256
42.675828,141.670186
42.675873,141.67009
42.675926,141.670158
42.67575,141.670189
42.675844,141.670181
42.675949,141.67012
42.675886,141.670097
42.67588,141.67009
42.675987,141.670242
42.675919,141.67009
42.675926,141.670113
42.675786,141.670222
42.675839,141.670197
35.162079,136.985779
35.162079,136.985779
35.162079,136.985779
35.162056,136.985825
35.188263,136.944748
35.162122,136.985761
35.162147,136.985833
35.188187,136.944695
35.188263,136.944763
35.018913,136.594765
34.668381,135.799606
34.914162,136.294235
35.188293,136.944733
35.162042,136.985661
35.162078,136.985764
35.188232,136.944733
35.188278,136.944771
35.188248,136.944756
35.188255,136.944679
35.188179,136.944733
35.188171,136.944771
35.188286,136.94474
34.925201,137.512993
35.188248,136.944748
35.188263,136.94474
35.188324,136.944717
35.188255,136.944748
35.188271,136.944771
35.188179,136.944702
35.188248,136.944763
35.188316,136.944839
35.188316,136.944839
35.188255,136.944756
35.188293,136.944771
35.188263,136.944717
35.188316,136.944756
35.188278,136.944794
35.188278,136.944794
35.188286,136.944794
35.188248,136.94474
35.188171,136.944748
35.188171,136.944748
35.188263,136.944733
35.188286,136.944778
35.188286,136.944794
35.188179,136.944717
35.188278,136.944767
35.188179,136.94471
36.344367,139.009214
36.344353,139.008822
36.344398,139.008728
36.344367,139.008928
36.344391,139.008781
36.344353,139.008759
36.344328,139.008886
36.344376,139.008797
36.344383,139.008767
36.344347,139.008933
36.344347,139.008836
36.344406,139.008812
36.344197,139.008786
36.344361,139.008908
36.344376,139.008774
36.344414,139.008812
36.344272,139.008861
36.344391,139.008804
36.344437,139.008675
36.34436,139.008797
36.34436,139.008751
36.344364,139.008856
36.344353,139.008713
36.344428,139.009036
36.344406,139.008766
36.344297,139.008767
36.344315,139.008835
36.344403,139.008931
36.344406,139.008705
36.34436,139.008743
36.344368,139.008804
36.182625,139.142044
36.18264,139.142067
36.18264,139.142029
36.344333,139.008808
36.344368,139.008812
36.344376,139.008766
36.344383,139.008797
36.344376,139.008865
36.344376,139.008881
36.344347,139.009069
36.344406,139.008774
36.344398,139.008789
36.344361,139.008986
36.344421,139.008774
36.344333,139.008878
36.344333,139.008883
36.344444,139.008789
35.842422,139.504311
35.842087,139.501945
35.611069,139.630394
35.394905,139.450783
35.455154,139.389557
35.55159,138.905861
35.509842,139.471481
35.509865,139.471336
35.509834,139.47126
35.509804,139.471336
35.611038,139.63047
35.665321,139.738594
35.718758,139.860291
36.152611,139.920052
36.239502,139.20401
35.50985,139.471245
35.509979,139.471085
35.509827,139.471245
35.509857,139.471275
35.509941,139.471291
35.407455,138.869125
35.407417,138.869179
35.509827,139.471291
35.509827,139.471222
35.509804,139.471207
35.509834,139.471291
35.509865,139.471428
35.394958,139.450783
35.509914,139.471169
35.407471,138.869164
35.50985,139.47123
35.509857,139.471252
35.509857,139.471329
35.509903,139.471359
35.509895,139.471344
35.661964,138.567993
35.50985,139.471428
35.455132,139.389412
35.394905,139.450851
35.455124,139.389626
35.394844,139.450775
35.509865,139.471191
35.407455,138.869148
35.509834,139.471344
35.394951,139.450897
35.509903,139.471375
35.394943,139.450798
35.718712,139.860344
35.394997,139.450897
35.394913,139.450783
35.509903,139.471237
35.509961,139.471364
35.509865,139.471313
35.50985,139.471214
35.50985,139.47139
35.509911,139.471199
35.509918,139.471344
35.665306,139.738892
35.670746,139.772751
35.394928,139.450798
35.509842,139.47142
35.50985,139.471375
35.509983,139.471253
35.50988,139.471291
35.50985,139.471313
35.586723,139.410995
35.665497,139.738747
35.586746,139.410973
35.5112,139.473686
35.511072,139.474014
35.586777,139.411026
35.586792,139.411034
35.611168,139.630432
35.394913,139.45079
35.509827,139.471359
35.509811,139.471313
35.586769,139.410965
35.394989,139.450897
35.50988,139.471359
35.50975,139.471214
35.611115,139.630379
35.50988,139.471352
35.586761,139.411034
35.586761,139.411011
35.50988,139.471451
35.509865,139.471382
35.586784,139.411041
35.586754,139.41098
35.394958,139.450897
35.654205,139.795494
35.50988,139.471489
35.509865,139.471184
35.509865,139.471313
35.509903,139.471321
35.509888,139.471352
35.504044,138.99025
35.504044,138.99025
35.582428,138.930786
35.611099,139.630394
35.504044,138.990295
35.509865,139.471344
35.586784,139.411003
35.509857,139.471352
35.509888,139.471336
35.509834,139.471252
35.754272,139.387024
35.586786,139.410981
35.394897,139.450798
35.586777,139.410995
35.509857,139.471283
35.509865,139.471321
35.665459,139.738754
35.509834,139.471344
35.39492,139.450806
35.394966,139.450897
35.50985,139.471199
35.394936,139.45079
35.394829,139.450768
35.509872,139.471466
35.551643,138.905876
35.582397,138.930756
35.50988,139.471382
35.611038,139.630432
35.509773,139.471336
35.509842,139.471352
35.509796,139.471428
35.509881,139.471411
35.394875,139.450798
35.50988,139.47139
35.509872,139.471306
35.586754,139.41095
35.509878,139.471378
35.509857,139.471268
35.509865,139.471352
35.509834,139.471352
35.509804,139.471397
35.509888,139.471321
34.969856,138.291656
35.036018,136.731903
35.509827,139.471466
35.50988,139.471252
35.504097,138.990204
35.509857,139.471252
35.509727,139.471436
35.50975,139.471214
35.586784,139.410995
35.586756,139.410956
35.50985,139.471382
35.394936,139.45079
35.509781,139.471519
35.611008,139.630432
35.509983,139.471389
35.509857,139.471283
35.394905,139.450905
35.509888,139.471237
35.509906,139.4714
35.394852,139.45079
35.509865,139.471222
35.509918,139.471268
35.509857,139.471306
35.6707,139.772667
35.509926,139.471481
35.509888,139.471336
35.510292,139.471397
35.394951,139.450897
35.50988,139.471329
35.509857,139.471458
35.50985,139.471268
35.50988,139.471428
35.551659,138.905884
35.50988,139.471283
35.509967,139.471444
35.509926,139.471313
35.611,139.630455
35.509865,139.471252
35.611,139.630455
35.611,139.630455
35.611084,139.63044
35.81736,139.934196
36.431015,140.071419
35.81723,139.934151
35.610962,139.630402
35.510083,139.471414
35.509842,139.471313
35.509857,139.471268
35.611061,139.630424
35.510028,139.471442
35.509781,139.471344
35.509872,139.471321
35.509789,139.471176
35.509804,139.471359
35.509865,139.471207
35.509796,139.471291
35.509834,139.471367
35.509834,139.47126
35.509834,139.471291
35.509895,139.471176
35.611053,139.630402
35.50988,139.471375
35.509903,139.471245
35.509903,139.471382
35.509842,139.471466
35.661325,138.567731
35.611069,139.630363
35.611031,139.630402
35.586769,139.411003
35.509857,139.471275
35.611061,139.630417
35.509911,139.471436
35.509827,139.471199
35.509819,139.471352
35.611053,139.63044
35.510069,139.471561
35.509857,139.471367
35.509918,139.471313
35.509827,139.471191
35.509903,139.471252
35.66523,139.739052
35.509857,139.471359
35.394951,139.450806
35.654099,139.795517
35.394913,139.450821
35.394974,139.450897
35.6657,139.738678
35.665321,139.738701
35.654175,139.795525
35.509865,139.471367
35.509804,139.471275
35.509796,139.471344
35.611084,139.630363
35.509842,139.471451
35.509842,139.471336
35.509911,139.471382
34.510475,135.400871
34.51049,135.400864
34.510529,135.40081
34.510506,135.400833
33.988297,135.794014
33.812378,135.594566
34.510513,135.400856
34.510544,135.40081
34.510513,135.400833
34.510468,135.400871
34.480835,135.398338
34.51049,135.400826
34.51049,135.400871
34.51049,135.400871
34.480873,135.398346
34.453552,135.385544
34.453674,135.385597
34.453674,135.385597
34.453621,135.385521
34.453621,135.385521
26.387321,127.754387
35.559536,139.696517
35.749275,139.920029
35.945145,139.991295
35.809448,139.842628
35.968132,139.984932
35.579033,139.700813
36.088615,140.085899
36.300812,139.607552
36.076958,140.18457
36.079994,140.1138
35.978004,140.140015
36.088593,140.085884
36.238838,139.466911
35.791649,140.323868
34.719978,137.761986
34.758171,137.906006
34.720339,137.761939
34.41169,132.453766
34.4116,132.453792
34.411766,132.453766
34.411789,132.453735
34.411736,132.45372
34.411758,132.453819
34.411728,132.453883
34.411614,132.453717
34.411789,132.453636
34.411667,132.453773
34.411575,132.453692
34.411797,132.453758
34.41172,132.453743
34.411897,132.453833
34.411751,132.453766
34.411697,132.453975
34.411713,132.453758
34.411713,132.453857
34.411469,132.453647
34.411758,132.453682
34.411812,132.453636
34.411751,132.453728
34.411827,132.453773
34.411713,132.453758
34.411781,132.453705
34.41172,132.453751
34.411714,132.453622
34.411736,132.45372
34.411767,132.453992
34.411766,132.453667
34.596375,133.084213
34.411926,132.454094
34.720947,132.681435
35.115044,132.623253
35.115059,132.623016
34.411766,132.453705
34.411804,132.453842
34.411758,132.453735
34.411803,132.453744
34.411797,132.453712
34.411728,132.45372
34.411751,132.453781
34.411789,132.453766
35.114998,132.623207
34.411797,132.453751
34.411719,132.453767
34.411631,132.453644
34.411842,132.453835
34.411758,132.453728
34.412048,132.453697
34.411766,132.45372
34.412018,132.453827
34.411804,132.453751
34.411751,132.453743
34.411812,132.453827
34.411608,132.453158
34.411664,132.453622
34.41188,132.453728
34.412025,132.453796
34.411781,132.453735
34.411774,132.453743
34.412018,132.453835
34.80793,135.494553
35.033379,137.135033
35.030632,137.135101
35.606331,139.643775
35.641808,139.657475
35.642181,139.657417
35.641853,139.657458
35.642036,139.657433
35.641937,139.657501
35.642075,139.65741
35.641806,139.657489
35.641969,139.657631
35.641997,139.657514
35.641968,139.657372
35.642082,139.657455
35.642097,139.657478
35.642166,139.657387
35.641842,139.657514
35.642014,139.657379
35.64209,139.657394
35.642059,139.65741
35.641886,139.657394
35.642059,139.657509
35.380447,139.647324
35.642142,139.657353
35.642113,139.657463
35.641861,139.657464
35.641972,139.657411
35.642128,139.657379
35.642059,139.657486
35.641998,139.657501
35.64209,139.657379
35.642075,139.657372
35.642082,139.657379
35.462601,139.680611
35.462509,139.680466
35.89537,139.769089
35.641925,139.657453
35.642105,139.657333
35.642067,139.657394
35.642082,139.657364
35.641858,139.657361
35.642059,139.657417
35.642151,139.657478
35.142807,139.844337
35.700874,139.815834
35.642105,139.657433
35.642021,139.657372
35.642105,139.657402
35.642082,139.657394
35.64209,139.657448
35.64212,139.657486
35.641814,139.657447
35.642036,139.657433
35.641969,139.657456
35.642105,139.657486
35.642113,139.657364
35.642113,139.657372
35.642052,139.657448
35.642044,139.657372
35.642082,139.657463
35.642075,139.657448
35.641991,139.657394
35.642113,139.657478
35.641994,139.657236
35.642097,139.657372
35.642069,139.657475
35.642097,139.657417
35.642128,139.65744
35.64212,139.657379
35.64209,139.657433
35.642075,139.657402
35.641839,139.657372
35.642006,139.657547
35.642067,139.657463
35.64195,139.657617
35.642044,139.657425
35.642082,139.657433
35.642082,139.657387
35.642036,139.657433
35.642082,139.657387
35.641937,139.657486
35.641983,139.657425
35.642075,139.657471
35.642075,139.657455
35.642075,139.657425
35.642067,139.657501
35.642029,139.657463
35.642052,139.65741
35.642044,139.657471
35.642194,139.657447
35.642075,139.657463
35.642143,139.657333
35.642086,139.657544
35.64209,139.657364
35.873749,139.971405
35.641878,139.657444
35.64209,139.657379
35.642082,139.657356
35.642105,139.657356
35.642029,139.657463
35.642097,139.657402
35.641819,139.657436
35.642044,139.657417
35.642067,139.657478
35.642082,139.657364
35.641968,139.657318
35.642189,139.657318
35.642105,139.657379
35.642082,139.657448
34.276924,135.149902
34.199272,135.18541
35.777881,139.821992
35.777893,139.821915
35.777824,139.821854
35.778008,139.821986
35.777885,139.821838
35.777832,139.821892
35.777906,139.821969
35.777779,139.822037
35.777817,139.821907
35.77787,139.821892
35.777994,139.822019
35.778031,139.821989
35.777817,139.821877
35.777901,139.821892
35.77774,139.821884
35.777878,139.821907
35.77787,139.821846
35.777906,139.821994
35.777817,139.821936
35.777786,139.821936
35.777824,139.821884
35.777832,139.821869
35.778011,139.821978
35.777824,139.821877
35.118786,140.088367
35.464676,139.873932
35.777809,139.821846
35.777856,139.82195
35.777817,139.821869
35.778189,139.821942
35.777828,139.821939
35.777817,139.821861
35.777817,139.821823
35.777824,139.821892
35.778075,139.821992
35.777809,139.821892
35.777914,139.821972
35.778172,139.821983
35.777847,139.821884
35.777863,139.821899
35.777893,139.821899
35.777832,139.821945
35.777863,139.821678
35.778081,139.821958
35.778194,139.821969
35.777847,139.821861
35.777855,139.82193
35.777893,139.821907
35.777861,139.821992
35.777897,139.821972
35.778033,139.822058
35.777897,139.822092
35.777901,139.821953
35.77784,139.821938
35.777847,139.821838
35.777867,139.821953
35.777894,139.821978
35.778272,139.822067
35.796003,139.77385
35.795944,139.773872
36.724383,139.688531
36.724327,139.688499
35.795982,139.773796
35.777824,139.821861
35.77787,139.821884
35.77784,139.821892
35.777756,139.821831
35.777794,139.821899
35.777771,139.821899
35.777809,139.821877
35.777824,139.821861
35.777928,139.821933
35.777775,139.821961
35.777875,139.821997
35.777832,139.821877
35.778242,139.821911
35.77787,139.821815
35.777946,139.821899
35.777869,139.821981
35.777878,139.821877
35.777678,139.821961
35.777994,139.821919
35.777878,139.821877
35.777869,139.822056
35.777916,139.821922
35.777931,139.821917
35.777958,139.821978
35.77784,139.822021
35.777924,139.821823
35.777956,139.821994
35.777863,139.821892
35.777878,139.821884
35.77784,139.821938
35.777863,139.821823
35.777885,139.821915
35.777931,139.821892
35.777771,139.821945
35.777933,139.821983
35.778108,139.821967
35.77787,139.821907
35.777839,139.822036
35.77784,139.821831
35.778183,139.822144
35.778039,139.821953
35.777956,139.821964
35.777908,139.821942
35.777958,139.821986
35.777901,139.821892
35.777872,139.821919
35.777855,139.821945
35.777914,139.821994
35.777832,139.821899
35.777893,139.82193
35.777847,139.821892
35.668968,139.865646
35.777806,139.821928
35.778072,139.821986
35.778092,139.821981
35.778017,139.821969
35.777878,139.821956
35.559898,139.69651
35.559952,139.696548
35.559733,139.696494
35.559781,139.696514
35.559891,139.696495
35.559836,139.696456
35.559808,139.696481
35.525131,139.682953
35.53511,139.533234
35.186625,139.01605
35.559833,139.696456
35.559817,139.696458
35.559928,139.696422
35.559842,139.696475
35.559921,139.696472
35.559868,139.696548
35.559797,139.696486
35.559906,139.696486
35.560075,139.696436
35.559869,139.696569
35.559898,139.696556
35.559906,139.696487
35.559872,139.696464
35.559908,139.696483
35.559872,139.696492
35.559914,139.696526
35.560028,139.696386
35.559914,139.696472
35.559861,139.696503
35.559883,139.696426
35.559883,139.696426
35.559853,139.69645
35.631264,139.737406
35.55983,139.696526
35.559917,139.696547
35.559894,139.696458
35.559853,139.696547
35.559897,139.696494
35.560078,139.696428
35.560058,139.696697
35.559906,139.696503
35.559869,139.696381
35.559906,139.69648
35.559939,139.696517
35.559994,139.696458
35.559994,139.696458
35.560125,139.696383
35.559868,139.696487
35.559868,139.696465
35.559969,139.696492
35.559889,139.696489
35.559911,139.696419
35.559897,139.696453
35.559898,139.696472
32.827202,130.76738
32.827222,130.767361
32.827271,130.767319
32.827069,130.767347
32.827381,130.767289
32.8272,130.767242
32.827171,130.767334
32.827171,130.767311
32.827206,130.767369
32.827217,130.76738
32.827111,130.767269
32.827106,130.767206
32.827233,130.767292
32.827258,130.767303
32.827171,130.767227
32.827128,130.767342
32.82725,130.767297
32.827194,130.767281
32.827209,130.767349
32.827267,130.767436
32.827232,130.767303
32.827206,130.767311
32.827156,130.767395
32.827225,130.767347
32.827283,130.767397
32.827179,130.767357
32.827306,130.767547
32.827139,130.767281
32.827194,130.767311
32.827222,130.767275
32.827119,130.767256
32.827209,130.76738
32.827248,130.76738
32.827232,130.767365
32.827203,130.767306
32.827194,130.767372
32.827186,130.767369
32.827194,130.767303
32.82724,130.767281
32.827271,130.76725
32.827178,130.767294
32.827209,130.767281
32.827233,130.767269
32.827225,130.767367
32.82715,130.767286
32.827214,130.767344
32.827256,130.767336
32.827231,130.767219
32.827217,130.767349
32.827225,130.767326
32.827225,130.767353
32.827206,130.767375
32.827161,130.767333
32.827289,130.767367
32.880222,130.898339
32.827183,130.767344
32.827203,130.767303
32.827209,130.76738
32.827139,130.767292
32.827225,130.767231
32.827242,130.767294
32.827187,130.76738
32.827179,130.767319
32.82725,130.767308
32.827202,130.767258
32.827131,130.767161
32.827217,130.767311
32.827269,130.767364
32.827219,130.767297
32.827255,130.767258
32.827144,130.767242
32.827164,130.767328
32.827222,130.76725
32.827217,130.76738
32.827225,130.767326
32.827217,130.767311
32.827209,130.767456
32.827217,130.767342
32.827197,130.767369
32.827232,130.767357
32.827478,130.767283
32.827194,130.767281
32.827225,130.767303
32.827133,130.767297
32.827203,130.767258
32.827217,130.767387
32.827267,130.767431
32.827161,130.767325
32.827126,130.767281
32.827278,130.767372
32.827202,130.767334
32.827519,130.767561
32.827133,130.767303
35.177429,136.872528
35.409752,133.31205
30.32135,130.654984
33.335876,131.462746
33.886414,130.872818
34.042465,131.916733
34.040977,131.914642
33.159866,130.017982
33.161034,130.016838
33.159866,130.01796
33.161018,130.01683
35.393227,137.188087
35.332962,137.044044
35.042969,136.059914
35.042969,136.059914
35.472488,137.024879
35.334503,137.043579
35.33448,137.043587
35.043098,136.059891
35.334534,137.043602
35.454239,137.438614
35.471886,137.025513
35.018745,136.590439
35.455437,137.42878
35.278564,136.846977
35.334549,137.043541
35.345031,137.1078
35.490784,136.895966
35.334541,137.043549
35.334511,137.043594
34.414505,136.455208
35.018715,136.590431
34.779785,136.467606
35.509735,136.897224
36.946522,140.903444
35.632056,139.623619
36.757589,140.691558
36.182689,139.142036
36.218347,139.242247
36.409922,140.402514
36.079667,140.113094
36.079811,140.113239
36.079842,140.113133
36.079967,140.113661
36.080225,140.113097
36.079942,140.113567
36.079539,140.113144
36.079842,140.113236
36.079944,140.113075
36.079472,140.114353
36.079472,140.114353
36.0799,140.113753
36.039008,139.586381
36.079708,140.113108
36.113667,139.43875
36.039581,139.587103
36.113719,139.438758
35.431875,139.402261
34.979819,138.465858
34.722231,137.770889
35.178419,136.873436
35.760525,136.951061
36.173367,136.902086
36.488672,137.237922
36.371978,138.348711
36.372133,138.348803
36.178128,138.742011
35.703617,139.748919
35.363092,139.306856
35.084292,138.859094
34.888828,138.319058
34.706725,137.616033
35.203089,136.880358
35.202544,136.880644
35.202917,136.880361
35.472483,137.024825
36.88575,136.769364
36.58045,136.633264
36.293153,137.877786
36.293175,137.877764
36.416836,139.589939
36.416769,139.589742
35.332947,137.044028
35.361542,136.901606
35.033425,137.1351
35.033442,137.135092
35.030575,137.135119
35.361539,136.901583
35.361539,136.901583
35.361581,136.901636
35.03345,137.1351
35.030569,137.135122
35.361578,136.901625
35.361592,136.901506
35.033411,137.1351
35.030592,137.135122
35.361494,136.901622
35.361494,136.901622
35.3616,136.901614
34.7601,137.753517
34.919703,137.235106
34.919703,137.235106
35.36155,136.901603
35.033439,137.1351
34.919667,137.235142
35.361558,136.901572
35.033467,137.135089
34.919694,137.235156
35.361569,136.901569
34.919781,137.235189
35.36155,136.901594
35.038972,137.050394
34.919711,137.235133
35.0335,137.135094
34.919706,137.235114
35.361539,136.901583
35.361539,136.901592
35.361567,136.901594
35.2196,136.284903
35.217725,136.283581
35.361572,136.901581
35.361572,136.901597
34.919681,137.235133
35.033444,137.135097
34.919678,137.235128
35.361561,136.9016
35.361561,136.9016
35.018911,136.594792
34.464775,136.574233
34.663267,136.368808
34.779808,136.467692
35.018756,136.590442
35.309086,136.893331
35.309086,136.893331
35.309031,136.893467
35.309056,136.893319
35.309056,136.893319
35.309056,136.893319
35.309131,136.893486
35.033444,137.135092
35.30905,136.893306
35.30905,136.893306
35.361556,136.901578
34.919683,137.235119
35.309044,136.893322
34.919706,137.235131
34.919686,137.235097
35.361525,136.901539
35.361556,136.9016
35.309078,136.893325
35.280767,136.853731
35.030564,137.135128
35.123811,136.857681
35.123894,136.857719
35.123825,136.857689
35.123819,136.857733
35.123848,136.857712
35.123819,136.857667
35.123779,136.857651
35.123811,136.857675
35.12375,136.85765
35.123833,136.857681
35.123814,136.857711
35.123831,136.857683
35.123795,136.857689
35.123822,136.857692
35.123901,136.857697
35.123814,136.857731
35.12384,136.857689
35.123808,136.857683
35.123741,136.857819
35.123817,136.857704
35.123856,136.857788
35.123767,136.857675
35.123817,136.857712
35.123761,136.857675
35.123806,136.857667
35.12381,136.857742
35.123875,136.857658
35.123825,136.857628
35.12385,136.857706
35.123863,136.857681
35.123825,136.857725
35.123872,136.857747
35.123811,136.857689
35.123808,136.857706
35.123856,136.857661
35.123769,136.857744
35.123863,136.857697
35.123883,136.857603
35.123822,136.857706
35.123844,136.857683
35.123844,136.857683
35.123831,136.857728
35.123864,136.85775
35.123802,136.857727
35.123886,136.857656
35.123814,136.857689
35.1238,136.857647
35.123847,136.857694
35.123795,136.857742
35.123847,136.857706
